ksh_code,name,county_name
17464,Kásád,Baranya
17473,Hajdúszovát,Hajdú-Bihar
17482,Újbarok,Fejér
17491,Zselicszentpál,Somogy
17507,Románd,Győr-Moson-Sopron
17516,Gáborjánháza,Zala
17525,Polgárdi,Fejér
17534,Gyöngyöshalász,Heves
17543,Bocfölde,Zala
17552,Mezőfalva,Fejér
17561,Nemesvid,Somogy
17570,Lesencefalu,Veszprém
17589,Jármi,Szabolcs-Szatmár-Bereg
17598,Valkó,Pest
17604,Liget,Baranya
17613,Gombosszeg,Zala
17622,Úrhida,Fejér
17631,Siófok,Somogy
17640,Keszőhidegkút,Tolna
17659,Egyházasdengeleg,Nógrád
17668,Vácrátót,Pest
17677,Lajosmizse,Bács-Kiskun
17686,Ágasegyháza,Bács-Kiskun
17695,Tiszasüly,Jász-Nagykun-Szolnok
17710,Kisdorog,Tolna
17729,Szarvaskend,Vas
17738,Igar,Fejér
17747,Zádor,Baranya
17756,Demecser,Szabolcs-Szatmár-Bereg
17765,Zsombó,Csongrád-Csanád
17774,Pusztavám,Fejér
17783,Mogyoród,Pest
17792,Patapoklosi,Baranya
17808,Újszilvás,Pest
17817,Tiszabecs,Szabolcs-Szatmár-Bereg
17826,Mándok,Szabolcs-Szatmár-Bereg
17835,Fazekasboda,Baranya
17844,Tikos,Somogy
17853,Szilvágy,Zala
17862,Pusztaberki,Nógrád
17871,Lesencetomaj,Veszprém
17880,Vásárosfalu,Győr-Moson-Sopron
17899,Kölked,Baranya
17905,Hegyeshalom,Győr-Moson-Sopron
17914,Felsőnyék,Tolna
17923,Jakabszállás,Bács-Kiskun
17932,Fony,Borsod-Abaúj-Zemplén
17941,Nagyatád,Somogy
17950,Fürged,Tolna
17969,Gyalóka,Győr-Moson-Sopron
17978,Jászdózsa,Jász-Nagykun-Szolnok
17987,Andornaktálya,Heves
17996,Rábatöttös,Vas
18005,Szamosangyalos,Szabolcs-Szatmár-Bereg
18023,Nemesrádó,Zala
18032,Hegyhátszentjakab,Vas
18041,Karmacs,Zala
18050,Sámod,Baranya
18069,Budapest 03. ker.,főváros
18078,Somogyfajsz,Somogy
18096,Zalaszentjakab,Zala
18102,Battonya,Békés
18111,Nagycsány,Baranya
18120,Bolhó,Somogy
18139,Ácsteszér,Komárom-Esztergom
18148,Kötcse,Somogy
18157,Tatabánya,Komárom-Esztergom
18166,Kéleshalom,Bács-Kiskun
18175,Gáborján,Hajdú-Bihar
18184,Baktakék,Borsod-Abaúj-Zemplén
18193,Gógánfa,Veszprém
18209,Jászberény,Jász-Nagykun-Szolnok
18218,Soltszentimre,Bács-Kiskun
18227,Kaposmérő,Somogy
18236,Nemeske,Baranya
18245,Taktaharkány,Borsod-Abaúj-Zemplén
18254,Bodajk,Fejér
18263,Szárazd,Tolna
18272,Csép,Komárom-Esztergom
18281,Kisköre,Heves
18290,Nyírkarász,Szabolcs-Szatmár-Bereg
18306,Tokaj,Borsod-Abaúj-Zemplén
18315,Gyód,Baranya
18324,Vásárosnamény,Szabolcs-Szatmár-Bereg
18333,Gilvánfa,Baranya
18342,Veresegyház,Pest
18351,Uppony,Borsod-Abaúj-Zemplén
18360,Becsvölgye,Zala
18379,Mezőnagymihály,Borsod-Abaúj-Zemplén
18388,Nagydorog,Tolna
18397,Dány,Pest
18403,Hegykő,Győr-Moson-Sopron
18412,Várbalog,Győr-Moson-Sopron
18421,Keszthely,Zala
18430,Velemér,Vas
18449,Zalaszentmihály,Zala
18458,Harta,Bács-Kiskun
18467,Berekböszörmény,Hajdú-Bihar
18476,Csévharaszt,Pest
18485,Mór,Fejér
18494,Garáb,Nógrád
18500,Marcali,Somogy
18519,Vejti,Baranya
18528,Eperjeske,Szabolcs-Szatmár-Bereg
18537,Sajópálfala,Borsod-Abaúj-Zemplén
18546,Somogyszob,Somogy
18555,Olasz,Baranya
18564,Zalaszentbalázs,Zala
18573,Acsa,Pest
18582,Túrony,Baranya
18591,Vaja,Szabolcs-Szatmár-Bereg
18607,Szegerdő,Somogy
18616,Dunakeszi,Pest
18625,Karancsalja,Nógrád
18634,Hács,Somogy
18643,Göncruszka,Borsod-Abaúj-Zemplén
18652,Szentgyörgyvölgy,Zala
18661,Ózdfalu,Baranya
18670,Páhi,Bács-Kiskun
18689,Penc,Pest
18698,Bázakerettye,Zala
18704,Erdősmecske,Baranya
18722,Kupa,Borsod-Abaúj-Zemplén
18731,Pilisszentkereszt,Pest
18740,Szabadhídvég,Fejér
18759,Hajós,Bács-Kiskun
18768,Zalaköveskút,Zala
18777,Bernecebaráti,Pest
18786,Szügy,Nógrád
18795,Darnó,Szabolcs-Szatmár-Bereg
18801,Tornanádaska,Borsod-Abaúj-Zemplén
18810,Noszvaj,Heves
18829,Alsórajk,Zala
18838,Kisdombegyház,Békés
18847,Mezősas,Hajdú-Bihar
18856,Lókút,Veszprém
18865,Lúzsok,Baranya
18874,Mátészalka,Szabolcs-Szatmár-Bereg
18883,Salköveskút,Vas
18892,Szomolya,Borsod-Abaúj-Zemplén
18908,Kisasszonyfa,Baranya
18917,Murga,Tolna
18926,Csolnok,Komárom-Esztergom
18935,Tarján,Komárom-Esztergom
18944,Boldogkőújfalu,Borsod-Abaúj-Zemplén
18953,Ozmánbük,Zala
18962,Kaposszekcső,Tolna
18971,Fehérgyarmat,Szabolcs-Szatmár-Bereg
18980,Fadd,Tolna
18999,Ferencszállás,Csongrád-Csanád
19008,Belvárdgyula,Baranya
19017,Visnye,Somogy
19026,Pusztakovácsi,Somogy
19035,Tét,Győr-Moson-Sopron
19044,Szurdokpüspöki,Nógrád
19053,Kisasszond,Somogy
19062,Árpádhalom,Csongrád-Csanád
19080,Söjtör,Zala
19099,Szentpéterszeg,Hajdú-Bihar
19105,Zubogy,Borsod-Abaúj-Zemplén
19114,Lovasberény,Fejér
19123,Gyöngyössolymos,Heves
19132,Kátoly,Baranya
19141,Kamond,Veszprém
19150,Homokszentgyörgy,Somogy
19169,Szabolcs,Szabolcs-Szatmár-Bereg
19178,Petrikeresztúr,Zala
19187,Fityeház,Zala
19196,Nagyvázsony,Veszprém
19202,Dúzs,Tolna
19211,Nábrád,Szabolcs-Szatmár-Bereg
19220,Ricse,Borsod-Abaúj-Zemplén
19239,Levél,Győr-Moson-Sopron
19248,Tésa,Pest
19257,Okány,Békés
19266,Szil,Győr-Moson-Sopron
19275,Ziliz,Borsod-Abaúj-Zemplén
19284,Cikó,Tolna
19293,Galvács,Borsod-Abaúj-Zemplén
19309,Győrsövényház,Győr-Moson-Sopron
19318,Ősagárd,Nógrád
19327,Borota,Bács-Kiskun
19336,Veszprémgalsa,Veszprém
19345,Kétvölgy,Vas
19354,Perkáta,Fejér
19363,Bábolna,Komárom-Esztergom
19372,Mátranovák,Nógrád
19381,Tiszaladány,Borsod-Abaúj-Zemplén
19390,Bélmegyer,Békés
19406,Bükkmogyorósd,Borsod-Abaúj-Zemplén
19415,Pécs,Baranya
19424,Kisar,Szabolcs-Szatmár-Bereg
19433,Mezőkövesd,Borsod-Abaúj-Zemplén
19442,Somogyvár,Somogy
19451,Kutasó,Nógrád
19460,Balatonendréd,Somogy
19479,Kustánszeg,Zala
19488,Csehi,Vas
19497,Nógrádsipek,Nógrád
19503,Galgahévíz,Pest
19512,Alsónemesapáti,Zala
19521,Szőce,Vas
19530,Szakmár,Bács-Kiskun
19549,Szár,Fejér
19558,Gyügye,Szabolcs-Szatmár-Bereg
19567,Pély,Heves
19576,Krasznokvajda,Borsod-Abaúj-Zemplén
19585,Pincehely,Tolna
19594,Pusztaottlaka,Békés
19600,Makkoshotyka,Borsod-Abaúj-Zemplén
19619,Iharos,Somogy
19628,Mezőberény,Békés
19637,Páli,Győr-Moson-Sopron
19646,Ófalu,Baranya
19655,Máriapócs,Szabolcs-Szatmár-Bereg
19664,Alsódobsza,Borsod-Abaúj-Zemplén
19673,Újkér,Győr-Moson-Sopron
19682,Újlengyel,Pest
19691,Tetétlen,Hajdú-Bihar
19707,Buj,Szabolcs-Szatmár-Bereg
19716,Nagykőrös,Pest
19725,Versend,Baranya
19734,Kemeneshőgyész,Veszprém
19743,Olaszfa,Vas
19752,Nyalka,Győr-Moson-Sopron
19761,Kerkáskápolna,Vas
19770,Osztopán,Somogy
19789,Kecel,Bács-Kiskun
19798,Szalmatercs,Nógrád
19813,Kétpó,Jász-Nagykun-Szolnok
19831,Szilágy,Baranya
19840,Hernádvécse,Borsod-Abaúj-Zemplén
19859,Nemespátró,Zala
19868,Pápadereske,Veszprém
19877,Nagypall,Baranya
19886,Váchartyán,Pest
19895,Hernyék,Zala
19901,Csányoszró,Baranya
19910,Kiskassa,Baranya
19929,Bókaháza,Zala
19938,Pusztahencse,Tolna
19947,Szalkszentmárton,Bács-Kiskun
19956,Biharkeresztes,Hajdú-Bihar
19965,Mátraballa,Heves
19974,Fábiánsebestyén,Csongrád-Csanád
19983,Soltvadkert,Bács-Kiskun
19992,Kemecse,Szabolcs-Szatmár-Bereg
20002,Csákvár,Fejér
20011,Bagamér,Hajdú-Bihar
20039,Gétye,Zala
20048,Bárna,Nógrád
20057,Somogyegres,Somogy
20066,Nyársapát,Pest
20075,Mátramindszent,Nógrád
20084,Kemenesszentmárton,Vas
20093,Törökkoppány,Somogy
20109,Kőszegszerdahely,Vas
20118,Erk,Heves
20127,Tata,Komárom-Esztergom
20136,Rábasebes,Győr-Moson-Sopron
20145,Csesztve,Nógrád
20154,Dáka,Veszprém
20163,Naszály,Komárom-Esztergom
20172,Tiszabezdéd,Szabolcs-Szatmár-Bereg
20181,Tiszaroff,Jász-Nagykun-Szolnok
20190,Lucfalva,Nógrád
20206,Seregélyes,Fejér
20215,Parádsasvár,Heves
20233,Jákfalva,Borsod-Abaúj-Zemplén
20242,Heréd,Heves
20251,Csehbánya,Veszprém
20260,Tivadar,Szabolcs-Szatmár-Bereg
20279,Véménd,Baranya
20288,Egyed,Győr-Moson-Sopron
20297,Kiskunfélegyháza,Bács-Kiskun
20303,Apagy,Szabolcs-Szatmár-Bereg
20312,Kiskutas,Zala
20321,Rinyaújnép,Somogy
20330,Somogygeszti,Somogy
20349,Vashosszúfalu,Vas
20358,Előszállás,Fejér
20367,Pornóapáti,Vas
20376,Almáskeresztúr,Baranya
20385,Mérges,Győr-Moson-Sopron
20394,Vasasszonyfa,Vas
20400,Gyömöre,Győr-Moson-Sopron
20419,Újléta,Hajdú-Bihar
20428,Szelevény,Jász-Nagykun-Szolnok
20437,Magyarpolány,Veszprém
20446,Tiszainoka,Jász-Nagykun-Szolnok
20455,Csanádapáca,Békés
20464,Baranyahídvég,Baranya
20473,Kaposvár,Somogy
20482,Alsóberecki,Borsod-Abaúj-Zemplén
20491,Eger,Heves
20507,Kurd,Tolna
20516,Sárazsadány,Borsod-Abaúj-Zemplén
20525,Tass,Bács-Kiskun
20534,Dunavarsány,Pest
20543,Szalapa,Zala
20552,Királyegyháza,Baranya
20561,Újireg,Tolna
20570,Tés,Veszprém
20589,Nagykapornak,Zala
20598,Nagycsepely,Somogy
20604,Ikrény,Győr-Moson-Sopron
20613,Búcsúszentlászló,Zala
20622,Rinyaújlak,Somogy
20640,Ceglédbercel,Pest
20659,Márok,Baranya
20668,Mátyus,Szabolcs-Szatmár-Bereg
20677,Beregsurány,Szabolcs-Szatmár-Bereg
20686,Okorág,Baranya
20695,Döbörhegy,Vas
20701,Mórágy,Tolna
20710,Bedegkér,Somogy
20729,Balatonfenyves,Somogy
20738,Sajóvámos,Borsod-Abaúj-Zemplén
20747,Feldebrő,Heves
20756,Hidegkút,Veszprém
20765,Medgyesbodzás,Békés
20774,Csobaj,Borsod-Abaúj-Zemplén
20783,Simontornya,Tolna
20792,Und,Győr-Moson-Sopron
20817,Sárszentlőrinc,Tolna
20826,Zánka,Veszprém
20835,Orbányosfa,Zala
20844,Lácacséke,Borsod-Abaúj-Zemplén
20853,Úrkút,Veszprém
20862,Sárok,Baranya
20871,Szin,Borsod-Abaúj-Zemplén
20880,Hosszúpereszteg,Vas
20899,Boda,Baranya
20905,Mike,Somogy
20914,Nagyér,Csongrád-Csanád
20923,Kisigmánd,Komárom-Esztergom
20932,Szakonyfalu,Vas
20941,Kistolmács,Zala
20950,Belsősárd,Zala
20969,Gibárt,Borsod-Abaúj-Zemplén
20978,Téseny,Baranya
20987,Tárkány,Komárom-Esztergom
20996,Kemenespálfa,Vas
21005,Tordas,Fejér
21014,Molnári,Zala
21023,Hegyszentmárton,Baranya
21032,Alsózsolca,Borsod-Abaúj-Zemplén
21041,Karancslapujtő,Nógrád
21050,Pókaszepetk,Zala
21069,Dunaegyháza,Bács-Kiskun
21078,Dunaszeg,Győr-Moson-Sopron
21087,Vizsoly,Borsod-Abaúj-Zemplén
21096,Pécsudvard,Baranya
21102,Nagylóc,Nógrád
21111,Jászladány,Jász-Nagykun-Szolnok
21120,Szentkirály,Bács-Kiskun
21139,Börzönce,Zala
21148,Apostag,Bács-Kiskun
21157,Vezseny,Jász-Nagykun-Szolnok
21175,Balatonfüred,Veszprém
21184,Koppányszántó,Tolna
21193,Radostyán,Borsod-Abaúj-Zemplén
21209,Lőkösháza,Békés
21218,Karcsa,Borsod-Abaúj-Zemplén
21227,Beszterec,Szabolcs-Szatmár-Bereg
21236,Homrogd,Borsod-Abaúj-Zemplén
21245,Sükösd,Bács-Kiskun
21254,Szentpéterfa,Vas
21263,Babosdöbréte,Zala
21272,Prügy,Borsod-Abaúj-Zemplén
21281,Somogyviszló,Baranya
21290,Laskod,Szabolcs-Szatmár-Bereg
21306,Sárvár,Vas
21315,Csurgó,Somogy
21324,Balatonszentgyörgy,Somogy
21333,Istvándi,Somogy
21342,Kajászó,Fejér
21351,Szikszó,Borsod-Abaúj-Zemplén
21360,Udvari,Tolna
21379,Kisbucsa,Zala
21388,Püspökhatvan,Pest
21397,Sümegcsehi,Zala
21403,Nagypirit,Veszprém
21412,Üllés,Csongrád-Csanád
21421,Szomor,Komárom-Esztergom
21430,Veszprémfajsz,Veszprém
21449,Nagyberki,Somogy
21458,Szada,Pest
21467,Tóalmás,Pest
21476,Felsőrajk,Zala
21485,Nagydobos,Szabolcs-Szatmár-Bereg
21494,Tiszasas,Jász-Nagykun-Szolnok
21500,Kálócfa,Zala
21519,Pécsbagota,Baranya
21528,Harkány,Baranya
21537,Uraiújfalu,Vas
21546,Múcsony,Borsod-Abaúj-Zemplén
21555,Mindszent,Csongrád-Csanád
21564,Girincs,Borsod-Abaúj-Zemplén
21573,Rétközberencs,Szabolcs-Szatmár-Bereg
21582,Érsekvadkert,Nógrád
21591,Csebény,Baranya
21607,Pápasalamon,Veszprém
21616,Kislippó,Baranya
21625,Zomba,Tolna
21634,Szirák,Nógrád
21643,Zsédeny,Vas
21652,Nagybajom,Somogy
21661,Zabar,Nógrád
21670,Sajókápolna,Borsod-Abaúj-Zemplén
21689,Nagyiván,Jász-Nagykun-Szolnok
21698,Drávasztára,Baranya
21704,Old,Baranya
21713,Sülysáp,Pest
21722,Zagyvaszántó,Heves
21731,Kéty,Tolna
21740,Tarcal,Borsod-Abaúj-Zemplén
21759,Nemesszalók,Veszprém
21768,Megyaszó,Borsod-Abaúj-Zemplén
21777,Vanyola,Veszprém
21786,Pázmánd,Fejér
21795,Erdőtarcsa,Nógrád
21801,Ravazd,Győr-Moson-Sopron
21810,Varbó,Borsod-Abaúj-Zemplén
21829,Hernádkércs,Borsod-Abaúj-Zemplén
21838,Hegyhátszentmárton,Vas
21847,Péteri,Pest
21856,Somogyvámos,Somogy
21865,Darnózseli,Győr-Moson-Sopron
21874,Piliscsév,Komárom-Esztergom
21883,Szeghalom,Békés
21892,Bogádmindszent,Baranya
21908,Csókakő,Fejér
21917,Dör,Győr-Moson-Sopron
21926,Kápolnásnyék,Fejér
21935,Cserháthaláp,Nógrád
21944,Akasztó,Bács-Kiskun
21953,Bánréve,Borsod-Abaúj-Zemplén
21962,Lesenceistvánd,Veszprém
21971,Tápszentmiklós,Győr-Moson-Sopron
21980,Mihályi,Győr-Moson-Sopron
21999,Izsák,Bács-Kiskun
22008,Törtel,Pest
22017,Szamosbecs,Szabolcs-Szatmár-Bereg
22026,Fonó,Somogy
22035,Zsámbok,Pest
22044,Ólmod,Vas
22053,Szabolcsbáka,Szabolcs-Szatmár-Bereg
22062,Bakonypéterd,Győr-Moson-Sopron
22071,Velény,Baranya
22080,Kerkakutas,Zala
22099,Bükkszentmárton,Heves
22105,Jászárokszállás,Jász-Nagykun-Szolnok
22114,Szigetújfalu,Pest
22123,Fulókércs,Borsod-Abaúj-Zemplén
22132,Dombiratos,Békés
22141,Mikekarácsonyfa,Zala
22150,Fülöp,Hajdú-Bihar
22169,Szentistván,Borsod-Abaúj-Zemplén
22178,Nagykutas,Zala
22187,Hejce,Borsod-Abaúj-Zemplén
22196,Poroszló,Heves
22202,Jászapáti,Jász-Nagykun-Szolnok
22211,Szőke,Baranya
22220,Marcaltő,Veszprém
22239,Botpalád,Szabolcs-Szatmár-Bereg
22248,Pánd,Pest
22257,Szalánta,Baranya
22266,Pócsa,Baranya
22275,Bakóca,Baranya
22284,Ófehértó,Szabolcs-Szatmár-Bereg
22293,Csanytelek,Csongrád-Csanád
22309,Hatvan,Heves
22318,Nyőgér,Vas
22327,Badacsonytomaj,Veszprém
22336,Komlódtótfalu,Szabolcs-Szatmár-Bereg
22345,Kemence,Pest
22354,Boconád,Heves
22372,Nagyigmánd,Komárom-Esztergom
22381,Bakonyszombathely,Komárom-Esztergom
22390,Csönge,Vas
22406,Hajdúnánás,Hajdú-Bihar
22415,Fényeslitke,Szabolcs-Szatmár-Bereg
22424,Tormás,Baranya
22433,Kocsola,Tolna
22442,Edve,Győr-Moson-Sopron
22451,Pécsely,Veszprém
22460,Kisfüzes,Heves
22479,Sajólászlófalva,Borsod-Abaúj-Zemplén
22488,Verseg,Pest
22497,Ormándlak,Zala
22503,Erdőhorváti,Borsod-Abaúj-Zemplén
22512,Monoszló,Veszprém
22521,Balajt,Borsod-Abaúj-Zemplén
22530,Kerekegyháza,Bács-Kiskun
22549,Alsószölnök,Vas
22558,Onga,Borsod-Abaúj-Zemplén
22567,Kunhegyes,Jász-Nagykun-Szolnok
22576,Csonkamindszent,Baranya
22585,Vasad,Pest
22594,Cserhátsurány,Nógrád
22600,Magyarszék,Baranya
22619,Szomód,Komárom-Esztergom
22628,Ónod,Borsod-Abaúj-Zemplén
22637,Máriahalom,Komárom-Esztergom
22646,Felgyő,Csongrád-Csanád
22655,Erdőkürt,Nógrád
22664,Gyöngyösmellék,Baranya
22673,Bonnya,Somogy
22682,Letkés,Pest
22691,Veszprémvarsány,Győr-Moson-Sopron
22707,Főnyed,Somogy
22716,Kemestaródfa,Vas
22725,Alsóújlak,Vas
22734,Drávapalkonya,Baranya
22743,Nagycserkesz,Szabolcs-Szatmár-Bereg
22752,Kaszaper,Békés
22761,Szekszárd,Tolna
22770,Tiszabura,Jász-Nagykun-Szolnok
22789,Tiszaszentimre,Jász-Nagykun-Szolnok
22798,Jászkisér,Jász-Nagykun-Szolnok
22804,Csömör,Pest
22813,Bakonyszentkirály,Veszprém
22822,Balatonszemes,Somogy
22831,Petőháza,Győr-Moson-Sopron
22840,Kisgyőr,Borsod-Abaúj-Zemplén
22859,Jánoshida,Jász-Nagykun-Szolnok
22868,Kisbudmér,Baranya
22877,Böde,Zala
22886,Kisbajcs,Győr-Moson-Sopron
22901,Béb,Veszprém
22910,Dág,Komárom-Esztergom
22929,Jászágó,Jász-Nagykun-Szolnok
22938,Cibakháza,Jász-Nagykun-Szolnok
22947,Zalaszabar,Zala
22956,Korlát,Borsod-Abaúj-Zemplén
22965,Kacorlak,Zala
22974,Lippó,Baranya
22983,Sótony,Vas
22992,Eperjes,Csongrád-Csanád
23001,Kisszőlős,Veszprém
23010,Ukk,Veszprém
23029,Rudabánya,Borsod-Abaúj-Zemplén
23038,Nyáregyháza,Pest
23047,Szécsénke,Nógrád
23056,Nyárlőrinc,Bács-Kiskun
23065,Orosháza,Békés
23074,Horváthertelend,Baranya
23083,Pusztavacs,Pest
23092,Siójut,Somogy
23108,Pankasz,Vas
23117,Polgár,Hajdú-Bihar
23126,Szentgyörgyvár,Zala
23135,Jásztelek,Jász-Nagykun-Szolnok
23144,Becsehely,Zala
23153,Bakonykúti,Fejér
23162,Bükkösd,Baranya
23171,Kunmadaras,Jász-Nagykun-Szolnok
23180,Nagyesztergár,Veszprém
23199,Alsónémedi,Pest
23205,Siklósbodony,Baranya
23214,Téglás,Hajdú-Bihar
23223,Alsóregmec,Borsod-Abaúj-Zemplén
23241,Adács,Heves
23250,Fábiánháza,Szabolcs-Szatmár-Bereg
23269,Nyírmeggyes,Szabolcs-Szatmár-Bereg
23278,Budaörs,Pest
23287,Felsőszölnök,Vas
23296,Kapospula,Tolna
23302,Gyenesdiás,Zala
23311,Pusztaszemes,Somogy
23320,Nemescsó,Vas
23339,Jászfényszaru,Jász-Nagykun-Szolnok
23348,Tarnaméra,Heves
23357,Madaras,Bács-Kiskun
23375,Hidegség,Győr-Moson-Sopron
23384,Almásháza,Zala
23393,Újiráz,Hajdú-Bihar
23409,Nagytarcsa,Pest
23418,Sima,Borsod-Abaúj-Zemplén
23427,Hantos,Fejér
23436,Csatár,Zala
23445,Zaránk,Heves
23454,Kővágóörs,Veszprém
23463,Budakalász,Pest
23472,Somberek,Baranya
23481,Pásztori,Győr-Moson-Sopron
23490,Mány,Fejér
23506,Piskó,Baranya
23515,Porva,Veszprém
23524,Tiszalök,Szabolcs-Szatmár-Bereg
23533,Felsővadász,Borsod-Abaúj-Zemplén
23542,Magyarlukafa,Baranya
23551,Nagyacsád,Veszprém
23560,Mezőlak,Veszprém
23579,Jászfelsőszentgyörgy,Jász-Nagykun-Szolnok
23588,Nagyveleg,Fejér
23597,Zalaszegvár,Veszprém
23603,Ercsi,Fejér
23612,Kömörő,Szabolcs-Szatmár-Bereg
23630,Mernye,Somogy
23649,Göd,Pest
23658,Herend,Veszprém
23676,Balástya,Csongrád-Csanád
23685,Pátyod,Szabolcs-Szatmár-Bereg
23694,Sárbogárd,Fejér
23700,Kiscsősz,Veszprém
23719,Gelej,Borsod-Abaúj-Zemplén
23728,Kótaj,Szabolcs-Szatmár-Bereg
23737,Bodroghalom,Borsod-Abaúj-Zemplén
23746,Bakonybél,Veszprém
23755,Semjén,Borsod-Abaúj-Zemplén
23764,Palé,Baranya
23773,Pereszteg,Győr-Moson-Sopron
23782,Sajópüspöki,Borsod-Abaúj-Zemplén
23791,Kalaznó,Tolna
23807,Somogyapáti,Baranya
23816,Csempeszkopács,Vas
23825,Rétság,Nógrád
23834,Zalaháshágy,Zala
23843,Gyóró,Győr-Moson-Sopron
23852,Ászár,Komárom-Esztergom
23861,Rátót,Vas
23870,Szarvas,Békés
23889,Sonkád,Szabolcs-Szatmár-Bereg
23898,Rezi,Zala
23904,Gyugy,Somogy
23913,Óbudavár,Veszprém
23922,Bakonyszentiván,Veszprém
23931,Méhkerék,Békés
23940,Sárrétudvari,Hajdú-Bihar
23959,Mohács,Baranya
23968,Teleki,Somogy
23977,Büttös,Borsod-Abaúj-Zemplén
23986,Nagyoroszi,Nógrád
23995,Kompolt,Heves
24004,Nyirád,Veszprém
24013,Diósd,Pest
24022,Bátor,Heves
24031,Dombegyház,Békés
24040,Monostorapáti,Veszprém
24059,Nemeskolta,Vas
24068,Ősi,Veszprém
24077,Deszk,Csongrád-Csanád
24086,Jászivány,Jász-Nagykun-Szolnok
24095,Csengersima,Szabolcs-Szatmár-Bereg
24101,Dunaszentmiklós,Komárom-Esztergom
24110,Zselickislak,Somogy
24129,Bakonytamási,Veszprém
24138,Rigyác,Zala
24147,Verpelét,Heves
24156,Négyes,Borsod-Abaúj-Zemplén
24165,Hernádkak,Borsod-Abaúj-Zemplén
24174,Tereske,Nógrád
24183,Gencsapáti,Vas
24192,Fácánkert,Tolna
24208,Sobor,Győr-Moson-Sopron
24217,Mikepércs,Hajdú-Bihar
24226,Kovácshida,Baranya
24235,Erdőtelek,Heves
24244,Bakonybánk,Komárom-Esztergom
24253,Mikóháza,Borsod-Abaúj-Zemplén
24262,Egeraracsa,Zala
24271,Pakod,Zala
24280,Zalabér,Zala
24299,Budapest 13. ker.,főváros
24305,Pannonhalma,Győr-Moson-Sopron
24314,Csököly,Somogy
24323,Felsőpetény,Nógrád
24332,Mátraszele,Nógrád
24341,Bánk,Nógrád
24350,Újszalonta,Békés
24369,Felsőörs,Veszprém
24378,Bár,Baranya
24387,Kisbajom,Somogy
24396,Kiskunmajsa,Bács-Kiskun
24402,Vékény,Baranya
24411,Lengyel,Tolna
24420,Pere,Borsod-Abaúj-Zemplén
24439,Dorogháza,Nógrád
24448,Tiszacsécse,Szabolcs-Szatmár-Bereg
24457,Bálványos,Somogy
24466,Mikebuda,Pest
24475,Timár,Szabolcs-Szatmár-Bereg
24484,Kemenessömjén,Vas
24493,Kisbárapáti,Somogy
24509,Nemesbőd,Vas
24518,Ecser,Pest
24527,Tök,Pest
24536,Orci,Somogy
24545,Tiszaalpár,Bács-Kiskun
24554,Abasár,Heves
24563,Tamási,Tolna
24572,Sámsonháza,Nógrád
24581,Rohod,Szabolcs-Szatmár-Bereg
24590,Zajk,Zala
24606,Szuhogy,Borsod-Abaúj-Zemplén
24615,Tapsony,Somogy
24624,Lovászhetény,Baranya
24633,Koroncó,Győr-Moson-Sopron
24642,Csesznek,Veszprém
24651,Vinár,Veszprém
24660,Pötréte,Zala
24679,Kóspallag,Pest
24697,Budapest 12. ker.,főváros
24703,Tekenye,Zala
24712,Szilvás,Baranya
24721,Rábapordány,Győr-Moson-Sopron
24730,Pányok,Borsod-Abaúj-Zemplén
24749,Baranyajenő,Baranya
24758,Egerszalók,Heves
24767,Ugod,Veszprém
24776,Padár,Zala
24785,Nagykálló,Szabolcs-Szatmár-Bereg
24794,Kardos,Békés
24800,Söpte,Vas
24819,Dévaványa,Békés
24828,Biharnagybajom,Hajdú-Bihar
24837,Nagytilaj,Vas
24846,Heresznye,Somogy
24855,Romonya,Baranya
24864,Batyk,Zala
24873,Homokkomárom,Zala
24882,Hernádpetri,Borsod-Abaúj-Zemplén
24891,Szigliget,Veszprém
24907,Balatonszárszó,Somogy
24916,Szob,Pest
24925,Bisse,Baranya
24934,Vác,Pest
24943,Nagykökényes,Heves
24952,Vásárosbéc,Baranya
24970,Hernádszurdok,Borsod-Abaúj-Zemplén
24989,Decs,Tolna
24998,Tázlár,Bács-Kiskun
25007,Sáránd,Hajdú-Bihar
25016,Velence,Fejér
25025,Liszó,Zala
25034,Zsámbék,Pest
25043,Somogybükkösd,Somogy
25052,Orosztony,Zala
25061,Szabadszállás,Bács-Kiskun
25070,Somogyhatvan,Baranya
25089,Mezőszemere,Heves
25098,Bénye,Pest
25104,Hangony,Borsod-Abaúj-Zemplén
25113,Tótszerdahely,Zala
25122,Zaláta,Baranya
25131,Esztergom,Komárom-Esztergom
25140,Sárosd,Fejér
25159,Bánhorváti,Borsod-Abaúj-Zemplén
25168,Sarkadkeresztúr,Békés
25177,Magyarbóly,Baranya
25186,Jászjákóhalma,Jász-Nagykun-Szolnok
25195,Bogács,Borsod-Abaúj-Zemplén
25201,Nagytevel,Veszprém
25210,Murakeresztúr,Zala
25229,Bakonysárkány,Komárom-Esztergom
25238,Filkeháza,Borsod-Abaúj-Zemplén
25247,Köblény,Baranya
25256,Bihardancsháza,Hajdú-Bihar
25265,Alattyán,Jász-Nagykun-Szolnok
25274,Tolna,Tolna
25283,Alsószentiván,Fejér
25292,Regenye,Baranya
25308,Balatonakali,Veszprém
25326,Erdőbénye,Borsod-Abaúj-Zemplén
25335,Rábapatona,Győr-Moson-Sopron
25344,Sárkeresztúr,Fejér
25353,Kemendollár,Zala
25362,Dunabogdány,Pest
