ksh_code,settlement_name,county_name,area_code,basis
18184,Baktakék,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
18193,Gógánfa,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
18209,Jászberény,Jász-Nagykun-Szolnok,ORSZEM-JASZ-NAGYKUN-SZOLNOK,KSH_COUNTY
18218,Soltszentimre,Bács-Kiskun,ORSZEM-BACS-KISKUN,KSH_COUNTY
18227,Kaposmérő,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
18236,Nemeske,Baranya,ORSZEM-BARANYA,KSH_COUNTY
18245,Taktaharkány,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
18254,Bodajk,Fejér,ORSZEM-FEJER,KSH_COUNTY
18263,Szárazd,Tolna,ORSZEM-TOLNA,KSH_COUNTY
18272,Csép,Komárom-Esztergom,ORSZEM-KOMAROM-ESZTERGOM,KSH_COUNTY
18281,Kisköre,Heves,ORSZEM-HEVES,KSH_COUNTY
18290,Nyírkarász,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
18306,Tokaj,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
18315,Gyód,Baranya,ORSZEM-BARANYA,KSH_COUNTY
18324,Vásárosnamény,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
18333,Gilvánfa,Baranya,ORSZEM-BARANYA,KSH_COUNTY
18342,Veresegyház,Pest,ORSZEM-PEST,KSH_COUNTY
18351,Uppony,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
18360,Becsvölgye,Zala,ORSZEM-ZALA,KSH_COUNTY
18379,Mezőnagymihály,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
18388,Nagydorog,Tolna,ORSZEM-TOLNA,KSH_COUNTY
18397,Dány,Pest,ORSZEM-PEST,KSH_COUNTY
18403,Hegykő,Győr-Moson-Sopron,ORSZEM-GYOR-MOSON-SOPRON,KSH_COUNTY
18412,Várbalog,Győr-Moson-Sopron,ORSZEM-GYOR-MOSON-SOPRON,KSH_COUNTY
18421,Keszthely,Zala,ORSZEM-ZALA,KSH_COUNTY
18430,Velemér,Vas,ORSZEM-VAS,KSH_COUNTY
18449,Zalaszentmihály,Zala,ORSZEM-ZALA,KSH_COUNTY
18458,Harta,Bács-Kiskun,ORSZEM-BACS-KISKUN,KSH_COUNTY
18467,Berekböszörmény,Hajdú-Bihar,ORSZEM-HAJDU-BIHAR,KSH_COUNTY
18476,Csévharaszt,Pest,ORSZEM-PEST,KSH_COUNTY
18485,Mór,Fejér,ORSZEM-FEJER,KSH_COUNTY
18494,Garáb,Nógrád,ORSZEM-NOGRAD,KSH_COUNTY
18500,Marcali,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
18519,Vejti,Baranya,ORSZEM-BARANYA,KSH_COUNTY
18528,Eperjeske,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
18537,Sajópálfala,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
18546,Somogyszob,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
18555,Olasz,Baranya,ORSZEM-BARANYA,KSH_COUNTY
18564,Zalaszentbalázs,Zala,ORSZEM-ZALA,KSH_COUNTY
18573,Acsa,Pest,ORSZEM-PEST,KSH_COUNTY
18582,Túrony,Baranya,ORSZEM-BARANYA,KSH_COUNTY
18591,Vaja,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
18607,Szegerdő,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
18616,Dunakeszi,Pest,ORSZEM-PEST,KSH_COUNTY
18625,Karancsalja,Nógrád,ORSZEM-NOGRAD,KSH_COUNTY
18634,Hács,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
18643,Göncruszka,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
18652,Szentgyörgyvölgy,Zala,ORSZEM-ZALA,KSH_COUNTY
18661,Ózdfalu,Baranya,ORSZEM-BARANYA,KSH_COUNTY
18670,Páhi,Bács-Kiskun,ORSZEM-BACS-KISKUN,KSH_COUNTY
18689,Penc,Pest,ORSZEM-PEST,KSH_COUNTY
18698,Bázakerettye,Zala,ORSZEM-ZALA,KSH_COUNTY
18704,Erdősmecske,Baranya,ORSZEM-BARANYA,KSH_COUNTY
18722,Kupa,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
18731,Pilisszentkereszt,Pest,ORSZEM-PEST,KSH_COUNTY
18740,Szabadhídvég,Fejér,ORSZEM-FEJER,KSH_COUNTY
18759,Hajós,Bács-Kiskun,ORSZEM-BACS-KISKUN,KSH_COUNTY
18768,Zalaköveskút,Zala,ORSZEM-ZALA,KSH_COUNTY
18777,Bernecebaráti,Pest,ORSZEM-PEST,KSH_COUNTY
18786,Szügy,Nógrád,ORSZEM-NOGRAD,KSH_COUNTY
18795,Darnó,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
18801,Tornanádaska,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
18810,Noszvaj,Heves,ORSZEM-HEVES,KSH_COUNTY
18829,Alsórajk,Zala,ORSZEM-ZALA,KSH_COUNTY
18838,Kisdombegyház,Békés,ORSZEM-BEKES,KSH_COUNTY
18847,Mezősas,Hajdú-Bihar,ORSZEM-HAJDU-BIHAR,KSH_COUNTY
18856,Lókút,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
18865,Lúzsok,Baranya,ORSZEM-BARANYA,KSH_COUNTY
18874,Mátészalka,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
18883,Salköveskút,Vas,ORSZEM-VAS,KSH_COUNTY
18892,Szomolya,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
18908,Kisasszonyfa,Baranya,ORSZEM-BARANYA,KSH_COUNTY
18917,Murga,Tolna,ORSZEM-TOLNA,KSH_COUNTY
18926,Csolnok,Komárom-Esztergom,ORSZEM-KOMAROM-ESZTERGOM,KSH_COUNTY
18935,Tarján,Komárom-Esztergom,ORSZEM-KOMAROM-ESZTERGOM,KSH_COUNTY
18944,Boldogkőújfalu,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
18953,Ozmánbük,Zala,ORSZEM-ZALA,KSH_COUNTY
18962,Kaposszekcső,Tolna,ORSZEM-TOLNA,KSH_COUNTY
18971,Fehérgyarmat,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
18980,Fadd,Tolna,ORSZEM-TOLNA,KSH_COUNTY
18999,Ferencszállás,Csongrád-Csanád,ORSZEM-CSONGRAD-CSANAD,KSH_COUNTY
19008,Belvárdgyula,Baranya,ORSZEM-BARANYA,KSH_COUNTY
19017,Visnye,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
19026,Pusztakovácsi,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
19035,Tét,Győr-Moson-Sopron,ORSZEM-GYOR-MOSON-SOPRON,KSH_COUNTY
19044,Szurdokpüspöki,Nógrád,ORSZEM-NOGRAD,KSH_COUNTY
19053,Kisasszond,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
19062,Árpádhalom,Csongrád-Csanád,ORSZEM-CSONGRAD-CSANAD,KSH_COUNTY
19080,Söjtör,Zala,ORSZEM-ZALA,KSH_COUNTY
19099,Szentpéterszeg,Hajdú-Bihar,ORSZEM-HAJDU-BIHAR,KSH_COUNTY
19105,Zubogy,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
19114,Lovasberény,Fejér,ORSZEM-FEJER,KSH_COUNTY
19123,Gyöngyössolymos,Heves,ORSZEM-HEVES,KSH_COUNTY
19132,Kátoly,Baranya,ORSZEM-BARANYA,KSH_COUNTY
19141,Kamond,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
19150,Homokszentgyörgy,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
19169,Szabolcs,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
19178,Petrikeresztúr,Zala,ORSZEM-ZALA,KSH_COUNTY
19187,Fityeház,Zala,ORSZEM-ZALA,KSH_COUNTY
19196,Nagyvázsony,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
19202,Dúzs,Tolna,ORSZEM-TOLNA,KSH_COUNTY
19211,Nábrád,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
19220,Ricse,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
19239,Levél,Győr-Moson-Sopron,ORSZEM-GYOR-MOSON-SOPRON,KSH_COUNTY
19248,Tésa,Pest,ORSZEM-PEST,KSH_COUNTY
19257,Okány,Békés,ORSZEM-BEKES,KSH_COUNTY
19266,Szil,Győr-Moson-Sopron,ORSZEM-GYOR-MOSON-SOPRON,KSH_COUNTY
19275,Ziliz,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
19284,Cikó,Tolna,ORSZEM-TOLNA,KSH_COUNTY
19293,Galvács,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
19309,Győrsövényház,Győr-Moson-Sopron,ORSZEM-GYOR-MOSON-SOPRON,KSH_COUNTY
19318,Ősagárd,Nógrád,ORSZEM-NOGRAD,KSH_COUNTY
19327,Borota,Bács-Kiskun,ORSZEM-BACS-KISKUN,KSH_COUNTY
19336,Veszprémgalsa,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
19345,Kétvölgy,Vas,ORSZEM-VAS,KSH_COUNTY
19354,Perkáta,Fejér,ORSZEM-FEJER,KSH_COUNTY
19363,Bábolna,Komárom-Esztergom,ORSZEM-KOMAROM-ESZTERGOM,KSH_COUNTY
19372,Mátranovák,Nógrád,ORSZEM-NOGRAD,KSH_COUNTY
19381,Tiszaladány,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
19390,Bélmegyer,Békés,ORSZEM-BEKES,KSH_COUNTY
19406,Bükkmogyorósd,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
19415,Pécs,Baranya,ORSZEM-BARANYA,KSH_COUNTY
19424,Kisar,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
19433,Mezőkövesd,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
19442,Somogyvár,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
19451,Kutasó,Nógrád,ORSZEM-NOGRAD,KSH_COUNTY
19460,Balatonendréd,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
19479,Kustánszeg,Zala,ORSZEM-ZALA,KSH_COUNTY
19488,Csehi,Vas,ORSZEM-VAS,KSH_COUNTY
19497,Nógrádsipek,Nógrád,ORSZEM-NOGRAD,KSH_COUNTY
19503,Galgahévíz,Pest,ORSZEM-PEST,KSH_COUNTY
19512,Alsónemesapáti,Zala,ORSZEM-ZALA,KSH_COUNTY
19521,Szőce,Vas,ORSZEM-VAS,KSH_COUNTY
19530,Szakmár,Bács-Kiskun,ORSZEM-BACS-KISKUN,KSH_COUNTY
19549,Szár,Fejér,ORSZEM-FEJER,KSH_COUNTY
19558,Gyügye,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
19567,Pély,Heves,ORSZEM-HEVES,KSH_COUNTY
19576,Krasznokvajda,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
19585,Pincehely,Tolna,ORSZEM-TOLNA,KSH_COUNTY
19594,Pusztaottlaka,Békés,ORSZEM-BEKES,KSH_COUNTY
19600,Makkoshotyka,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
19619,Iharos,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
19628,Mezőberény,Békés,ORSZEM-BEKES,KSH_COUNTY
19637,Páli,Győr-Moson-Sopron,ORSZEM-GYOR-MOSON-SOPRON,KSH_COUNTY
19646,Ófalu,Baranya,ORSZEM-BARANYA,KSH_COUNTY
19655,Máriapócs,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
19664,Alsódobsza,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
19673,Újkér,Győr-Moson-Sopron,ORSZEM-GYOR-MOSON-SOPRON,KSH_COUNTY
19682,Újlengyel,Pest,ORSZEM-PEST,KSH_COUNTY
19691,Tetétlen,Hajdú-Bihar,ORSZEM-HAJDU-BIHAR,KSH_COUNTY
19707,Buj,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
19716,Nagykőrös,Pest,ORSZEM-PEST,KSH_COUNTY
19725,Versend,Baranya,ORSZEM-BARANYA,KSH_COUNTY
19734,Kemeneshőgyész,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
19743,Olaszfa,Vas,ORSZEM-VAS,KSH_COUNTY
19752,Nyalka,Győr-Moson-Sopron,ORSZEM-GYOR-MOSON-SOPRON,KSH_COUNTY
19761,Kerkáskápolna,Vas,ORSZEM-VAS,KSH_COUNTY
19770,Osztopán,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
19789,Kecel,Bács-Kiskun,ORSZEM-BACS-KISKUN,KSH_COUNTY
19798,Szalmatercs,Nógrád,ORSZEM-NOGRAD,KSH_COUNTY
19813,Kétpó,Jász-Nagykun-Szolnok,ORSZEM-JASZ-NAGYKUN-SZOLNOK,KSH_COUNTY
19831,Szilágy,Baranya,ORSZEM-BARANYA,KSH_COUNTY
19840,Hernádvécse,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
19859,Nemespátró,Zala,ORSZEM-ZALA,KSH_COUNTY
19868,Pápadereske,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
19877,Nagypall,Baranya,ORSZEM-BARANYA,KSH_COUNTY
19886,Váchartyán,Pest,ORSZEM-PEST,KSH_COUNTY
19895,Hernyék,Zala,ORSZEM-ZALA,KSH_COUNTY
19901,Csányoszró,Baranya,ORSZEM-BARANYA,KSH_COUNTY
19910,Kiskassa,Baranya,ORSZEM-BARANYA,KSH_COUNTY
19929,Bókaháza,Zala,ORSZEM-ZALA,KSH_COUNTY
19938,Pusztahencse,Tolna,ORSZEM-TOLNA,KSH_COUNTY
19947,Szalkszentmárton,Bács-Kiskun,ORSZEM-BACS-KISKUN,KSH_COUNTY
19956,Biharkeresztes,Hajdú-Bihar,ORSZEM-HAJDU-BIHAR,KSH_COUNTY
19965,Mátraballa,Heves,ORSZEM-HEVES,KSH_COUNTY
19974,Fábiánsebestyén,Csongrád-Csanád,ORSZEM-CSONGRAD-CSANAD,KSH_COUNTY
19983,Soltvadkert,Bács-Kiskun,ORSZEM-BACS-KISKUN,KSH_COUNTY
19992,Kemecse,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
20002,Csákvár,Fejér,ORSZEM-FEJER,KSH_COUNTY
20011,Bagamér,Hajdú-Bihar,ORSZEM-HAJDU-BIHAR,KSH_COUNTY
20039,Gétye,Zala,ORSZEM-ZALA,KSH_COUNTY
20048,Bárna,Nógrád,ORSZEM-NOGRAD,KSH_COUNTY
20057,Somogyegres,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
20066,Nyársapát,Pest,ORSZEM-PEST,KSH_COUNTY
20075,Mátramindszent,Nógrád,ORSZEM-NOGRAD,KSH_COUNTY
20084,Kemenesszentmárton,Vas,ORSZEM-VAS,KSH_COUNTY
20093,Törökkoppány,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
20109,Kőszegszerdahely,Vas,ORSZEM-VAS,KSH_COUNTY
20118,Erk,Heves,ORSZEM-HEVES,KSH_COUNTY
20127,Tata,Komárom-Esztergom,ORSZEM-KOMAROM-ESZTERGOM,KSH_COUNTY
20136,Rábasebes,Győr-Moson-Sopron,ORSZEM-GYOR-MOSON-SOPRON,KSH_COUNTY
20145,Csesztve,Nógrád,ORSZEM-NOGRAD,KSH_COUNTY
20154,Dáka,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
20163,Naszály,Komárom-Esztergom,ORSZEM-KOMAROM-ESZTERGOM,KSH_COUNTY
20172,Tiszabezdéd,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
20181,Tiszaroff,Jász-Nagykun-Szolnok,ORSZEM-JASZ-NAGYKUN-SZOLNOK,KSH_COUNTY
20190,Lucfalva,Nógrád,ORSZEM-NOGRAD,KSH_COUNTY
20206,Seregélyes,Fejér,ORSZEM-FEJER,KSH_COUNTY
20215,Parádsasvár,Heves,ORSZEM-HEVES,KSH_COUNTY
20233,Jákfalva,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
20242,Heréd,Heves,ORSZEM-HEVES,KSH_COUNTY
20251,Csehbánya,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
20260,Tivadar,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
20279,Véménd,Baranya,ORSZEM-BARANYA,KSH_COUNTY
20288,Egyed,Győr-Moson-Sopron,ORSZEM-GYOR-MOSON-SOPRON,KSH_COUNTY
20297,Kiskunfélegyháza,Bács-Kiskun,ORSZEM-BACS-KISKUN,KSH_COUNTY
20303,Apagy,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
20312,Kiskutas,Zala,ORSZEM-ZALA,KSH_COUNTY
20321,Rinyaújnép,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
20330,Somogygeszti,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
20349,Vashosszúfalu,Vas,ORSZEM-VAS,KSH_COUNTY
20358,Előszállás,Fejér,ORSZEM-FEJER,KSH_COUNTY
20367,Pornóapáti,Vas,ORSZEM-VAS,KSH_COUNTY
20376,Almáskeresztúr,Baranya,ORSZEM-BARANYA,KSH_COUNTY
20385,Mérges,Győr-Moson-Sopron,ORSZEM-GYOR-MOSON-SOPRON,KSH_COUNTY
20394,Vasasszonyfa,Vas,ORSZEM-VAS,KSH_COUNTY
20400,Gyömöre,Győr-Moson-Sopron,ORSZEM-GYOR-MOSON-SOPRON,KSH_COUNTY
20419,Újléta,Hajdú-Bihar,ORSZEM-HAJDU-BIHAR,KSH_COUNTY
20428,Szelevény,Jász-Nagykun-Szolnok,ORSZEM-JASZ-NAGYKUN-SZOLNOK,KSH_COUNTY
20437,Magyarpolány,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
20446,Tiszainoka,Jász-Nagykun-Szolnok,ORSZEM-JASZ-NAGYKUN-SZOLNOK,KSH_COUNTY
20455,Csanádapáca,Békés,ORSZEM-BEKES,KSH_COUNTY
20464,Baranyahídvég,Baranya,ORSZEM-BARANYA,KSH_COUNTY
20473,Kaposvár,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
20482,Alsóberecki,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
20491,Eger,Heves,ORSZEM-HEVES,KSH_COUNTY
20507,Kurd,Tolna,ORSZEM-TOLNA,KSH_COUNTY
20516,Sárazsadány,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
20525,Tass,Bács-Kiskun,ORSZEM-BACS-KISKUN,KSH_COUNTY
20534,Dunavarsány,Pest,ORSZEM-PEST,KSH_COUNTY
20543,Szalapa,Zala,ORSZEM-ZALA,KSH_COUNTY
20552,Királyegyháza,Baranya,ORSZEM-BARANYA,KSH_COUNTY
20561,Újireg,Tolna,ORSZEM-TOLNA,KSH_COUNTY
20570,Tés,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
20589,Nagykapornak,Zala,ORSZEM-ZALA,KSH_COUNTY
20598,Nagycsepely,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
20604,Ikrény,Győr-Moson-Sopron,ORSZEM-GYOR-MOSON-SOPRON,KSH_COUNTY
20613,Búcsúszentlászló,Zala,ORSZEM-ZALA,KSH_COUNTY
20622,Rinyaújlak,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
20640,Ceglédbercel,Pest,ORSZEM-PEST,KSH_COUNTY
20659,Márok,Baranya,ORSZEM-BARANYA,KSH_COUNTY
20668,Mátyus,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
20677,Beregsurány,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
20686,Okorág,Baranya,ORSZEM-BARANYA,KSH_COUNTY
20695,Döbörhegy,Vas,ORSZEM-VAS,KSH_COUNTY
20701,Mórágy,Tolna,ORSZEM-TOLNA,KSH_COUNTY
20710,Bedegkér,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
20729,Balatonfenyves,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
20738,Sajóvámos,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
20747,Feldebrő,Heves,ORSZEM-HEVES,KSH_COUNTY
20756,Hidegkút,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
20765,Medgyesbodzás,Békés,ORSZEM-BEKES,KSH_COUNTY
20774,Csobaj,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
20783,Simontornya,Tolna,ORSZEM-TOLNA,KSH_COUNTY
20792,Und,Győr-Moson-Sopron,ORSZEM-GYOR-MOSON-SOPRON,KSH_COUNTY
20817,Sárszentlőrinc,Tolna,ORSZEM-TOLNA,KSH_COUNTY
20826,Zánka,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
20835,Orbányosfa,Zala,ORSZEM-ZALA,KSH_COUNTY
20844,Lácacséke,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
20853,Úrkút,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
20862,Sárok,Baranya,ORSZEM-BARANYA,KSH_COUNTY
20871,Szin,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
20880,Hosszúpereszteg,Vas,ORSZEM-VAS,KSH_COUNTY
20899,Boda,Baranya,ORSZEM-BARANYA,KSH_COUNTY
20905,Mike,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
20914,Nagyér,Csongrád-Csanád,ORSZEM-CSONGRAD-CSANAD,KSH_COUNTY
20923,Kisigmánd,Komárom-Esztergom,ORSZEM-KOMAROM-ESZTERGOM,KSH_COUNTY
20932,Szakonyfalu,Vas,ORSZEM-VAS,KSH_COUNTY
20941,Kistolmács,Zala,ORSZEM-ZALA,KSH_COUNTY
20950,Belsősárd,Zala,ORSZEM-ZALA,KSH_COUNTY
20969,Gibárt,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
20978,Téseny,Baranya,ORSZEM-BARANYA,KSH_COUNTY
20987,Tárkány,Komárom-Esztergom,ORSZEM-KOMAROM-ESZTERGOM,KSH_COUNTY
20996,Kemenespálfa,Vas,ORSZEM-VAS,KSH_COUNTY
21005,Tordas,Fejér,ORSZEM-FEJER,KSH_COUNTY
21014,Molnári,Zala,ORSZEM-ZALA,KSH_COUNTY
21023,Hegyszentmárton,Baranya,ORSZEM-BARANYA,KSH_COUNTY
21032,Alsózsolca,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
21041,Karancslapujtő,Nógrád,ORSZEM-NOGRAD,KSH_COUNTY
21050,Pókaszepetk,Zala,ORSZEM-ZALA,KSH_COUNTY
21069,Dunaegyháza,Bács-Kiskun,ORSZEM-BACS-KISKUN,KSH_COUNTY
21078,Dunaszeg,Győr-Moson-Sopron,ORSZEM-GYOR-MOSON-SOPRON,KSH_COUNTY
21087,Vizsoly,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
21096,Pécsudvard,Baranya,ORSZEM-BARANYA,KSH_COUNTY
21102,Nagylóc,Nógrád,ORSZEM-NOGRAD,KSH_COUNTY
21111,Jászladány,Jász-Nagykun-Szolnok,ORSZEM-JASZ-NAGYKUN-SZOLNOK,KSH_COUNTY
21120,Szentkirály,Bács-Kiskun,ORSZEM-BACS-KISKUN,KSH_COUNTY
21139,Börzönce,Zala,ORSZEM-ZALA,KSH_COUNTY
21148,Apostag,Bács-Kiskun,ORSZEM-BACS-KISKUN,KSH_COUNTY
21157,Vezseny,Jász-Nagykun-Szolnok,ORSZEM-JASZ-NAGYKUN-SZOLNOK,KSH_COUNTY
21175,Balatonfüred,Veszprém,ORSZEM-VESZPREM,KSH_COUNTY
21184,Koppányszántó,Tolna,ORSZEM-TOLNA,KSH_COUNTY
21193,Radostyán,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
21209,Lőkösháza,Békés,ORSZEM-BEKES,KSH_COUNTY
21218,Karcsa,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
21227,Beszterec,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
21236,Homrogd,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
21245,Sükösd,Bács-Kiskun,ORSZEM-BACS-KISKUN,KSH_COUNTY
21254,Szentpéterfa,Vas,ORSZEM-VAS,KSH_COUNTY
21263,Babosdöbréte,Zala,ORSZEM-ZALA,KSH_COUNTY
21272,Prügy,Borsod-Abaúj-Zemplén,ORSZEM-BORSOD-ABAUJ-ZEMPLEN,KSH_COUNTY
21281,Somogyviszló,Baranya,ORSZEM-BARANYA,KSH_COUNTY
21290,Laskod,Szabolcs-Szatmár-Bereg,ORSZEM-SZABOLCS-SZATMAR-BEREG,KSH_COUNTY
21306,Sárvár,Vas,ORSZEM-VAS,KSH_COUNTY
21315,Csurgó,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
21324,Balatonszentgyörgy,Somogy,ORSZEM-SOMOGY,KSH_COUNTY
